degree_id,course_id,course
158,4837,Special Topics in Data Mining: BIG DATA: Document-oriented DB
158,9370,Statistical Data Analysis
158,9371,Probability
158,9374,Mathematical Statistics
158,9429,Statistical Inference
160,10144,Competing on Analytics using Technology 
160,6116,Economic and Financial Forecasting 
160,10209,Marketing Analytics 
160,11554,Introduction to Data Science and Business Analytics 
160,6117,Economic and Financial Forecasting *
160,6118,Health Economics 
160,9667,Decisions 
160,9668,Enterprises .0 Building Social Networks 
160,9669,Analytical Managers and Organizations 
160,10143,"Clouds, Platforms, and Networks "
160,10210,Marketing Analytics *
160,10208,Innovation and Experimentation 
160,10211,Marketing Research and Analysis 
160,11549,"Business Intelligence, Analytics, and Visualization "
160,11550,Financial Modeling 
160,11551,Business Forecasting 
160,11552,Financial Simulation 
160,11553,Optimization 
160,10142,High Tech Entrepreneurship
160,10212,Digital Marketing
160,10213,Brand Management
160,10214,Strategy and Tactics of Pricing
160,10287,Supply Chain Management
162,7126,| Managerial Statistics
162,7128,| Marketing Management
162,4390,| Data Management and SQL for Analytics
162,8236,| Managing with Analytics
162,10153,| Strategic Marketing
162,10155,| Marketing Research and Analysis
162,10162,| Customer Data Analysis and Relationship Marketing
162,12167,| Quantitative Analysis for Business
162,12168,| Intermediate Statistical Modeling for Business
162,10154,| Internship in Marketing Practice
162,10156,| Consumer and Buyer Behavior
162,10157,| Marketing Promotion and Communication
162,10158,"| New Products: Planning, Developing and Marketing"
162,10159,| International Marketing
162,10160,| Marketing of Services
162,10161,| E-Marketing
162,10163,| Startup Marketing in a New Economy
162,10164,| Special Topics in Marketing
162,10165,| Enhancing Creativity
166,6909,Foundations of Data Science and Analytics
166,2841,"Business Intelligence, Analytics and Strategic Decision Making"
166,12870,Statistics and Data Analysis
166,12943,Strategic Analytics and Visualization for Big Data
166,11164,Predictive Analytics
166,5310,Data Quality and Governance
166,1575,Analytics Strategy and Management
166,11384,Project Management for Analytics
166,5375,"Data Security, Privacy and Ethics"
166,8983,Marketing and Customer Analytics
166,11384,Project Management for Analytics
172,8569,Foundations of Informatics
172,8554,Database Management Systems
172,8556,Information Technology Strategy and Governance
172,8557,Information Systems Design and Development
172,8560,Information Technology Project Management
172,8561,Informatics Capstone
172,8024,Experiential Learning Projects for Professionals
172,5606,Web Creation Boot Camp
172,5607,Web Creation for Content Management Systems
172,5605,Information Technology and Creative Practice
172,6234,Interdisciplinary Foundations
172,7101,Spatial Databases
172,8559,Computer Systems and Networks
172,8564,Network Security Concepts
172,8565,Network Protection
172,8570,Enterprise Information Technology Service Management
172,8567,Mobile and Wireless Networks and Applications
172,8568,Systems and Network Administration
172,1444,Introduction to Enterprise Analytics
172,1446,Decision Support and Business Intelligence
172,1450,Data-Driven Decision Making
172,1451,Data Management and Big Data
172,1453,Leadership in Analytics
172,1455,Risk Management for Analytics
172,1438,Intermediate Analytics
172,1441,Data Warehousing and SQL
172,8562,"Information Technology Policy, Ethics, and Social Responsibility"
172,7098,Foundations of Geographic Information Science
172,7100,GIS Customization
172,7102,Healthcare Applications of Geographic Information Systems
172,11078,Project Management Practices
172,11082,Leading and Managing Technical Projects
172,13210,Information Architecture
172,7997,Interdisciplinary Professional Foundations
173,7461,Introduction to Health Informatics and Health Information Systems
173,7463,The American Healthcare System
173,7491,Health Informatics Capstone Project
173,2846,Business Management
173,7478,"Organizational Behavior, Work Flow Design, and Change Management"
173,7479,Business of Healthcare Informatics
173,7481,Project Management
173,7484,Management Issues in Healthcare Information Technology
173,7483,Improving the Patient Experience through Informatics
173,11042,Strategic Management and Leadership in Healthcare
173,7289,Health Informatics
173,7462,Data Management in Healthcare
173,7464,Global Health Information Management
173,7467,Theoretical Foundations in Personal Health Informatics
173,7480,Creation and Application of Medical Knowledge
173,7486,Public Health Surveillance and Informatics
173,7489,Patient Engagement Informatics and Analytics
173,7490,Quantifying the Value of Informatics
173,11043,Evaluating Healthcare Quality
173,13232,Technical
173,7482,"Database Design, Access, Modeling, and Security"
173,7487,Key Standards in Health Informatics Systems
173,7488,Introduction to Health Data Analytics
173,11040,Introduction to Epidemiology
173,11041,Biostatistics in Public Health
173,11044,Applied Regression Analysis
173,11045,Principles of Population Health 
173,11046,Advanced Methods in Biostatistics
173,4991,"Collecting, Storing, and Retrieving Data"
173,4992,Introduction to Data Mining/Machine Learning
173,11139,Introduction to Computational Statistics
173,11140,Information Design and Visual Analytics
173,7485,Design for Usability in Healthcare
173,4991,"Collecting, Storing, and Retrieving Data"
173,4992,Introduction to Data Mining/Machine Learning
173,11139,Introduction to Computational Statistics
173,11140,Information Design and Visual Analytics
175,8125,Introduction to Business Analytics
175,6889,Foundation of Data Analysis
175,2774,Business Analytics Techniques and Methods
175,7902,Information Design and Management
175,1667,Applied Business Analytics
175,7936,Information Visualization for Business
175,2965,Capstone Project
175,9001,Marketing Track
175,8175,Introduction to Marketing
175,11723,Research and Consumer Behavior
175,10298,Modeling Analytics and Strategy
176,11136,Big Data for Cities .00
176,11137,Geographic Information Systems for Urban and Regional Policy .00
176,11135,Dynamic Modeling for Environmental Decision Making .00
176,11138,Urban Theory and Science .00
176,11141,Advanced Spatial Analysis of Urban Systems .00
177,5362,DATA SCIENCE THEORY CORES
177,1415,Algorithms for Data Science 
177,1282,Advanced Algorithms 
177,5383,DATA SYSTEMS CORES
177,13184,Systems for Data Science 
177,5466,Database Design and Implementation 
177,5644,Distributed and Operating Systems 
177,5321,DATA SCIENCE AI CORES
177,10582,Natural Language Processing 
177,8862,Machine Learning 
177,5393,Data Visualization and Exploration 
177,8881,Machine learning: pattern classification 
177,1351,Advanced Natural Language Processing 
177,13930,Visual Analytics 
178,3438,COMPSCI : Algorithms for Data Science
178,3442,COMPSCI : Introduction to Natural Language Processing
178,3444,COMPSCI : Machine Learning
178,3447,COMPSCI : Introduction to Numerical Computing with Python
178,3448,COMPSCI : Systems for Data Science
178,3458,COMPSCI : Machine Learning
178,12811,STATISTC : Statistical Computing
179,8042,Integrative Data Science 
179,5684,Introduction to Data Science 
179,9497,Mathematical Analytics   
179,5685,Statistical Methods for Data Science 
179,8817,Regression Analysis
179,8822,Applied Multivariate Analysis
179,5132,Data Access and Management   
179,4092,Database Management Systems 
179,10140,Database Applications Development
179,5686,Big Data Management 
179,4105,Advanced Topics in Database Systems
179,5159,Data Analytics and Mining   
179,4097,Knowledge Discovery and Data Mining 
179,5688,Big Data Analytics 
179,4089,Machine Learning
179,2825,Business Intelligence and Case Studies   
179,10073,Business Intelligence
179,10179,Data Mining Business Applications
179,8814,Applied Statistics for Engineers and Scientists
181,8041,Integrative Data Science :
181,319,DS . Introduction to Data Science
181,9496,Mathematical Analytics :
181,320,DS /MA 543. Statistical Methods for Data Science
181,8817,Regression Analysis
181,8822,Applied Multivariate Analysis
181,5131,Data Access and Management :
181,292,CS . Database Management Systems
181,330,MIS . Database Applications Development
181,4105,Advanced Topics in Database Systems
181,5687,CS . Big Data Management
181,5158,Data Analytics and Mining :
181,293,CS . Knowledge Discovery and Data Mining
181,4089,Machine Learning
181,5689,CS . Big Data Analytics
181,2824,Business Intelligence and Case Studies :
181,331,MIS . Business Intelligence
181,10179,Data Mining Business Applications
182,8040,Integrative Data Science 
182,5157,Data Analytics and Mining 
182,5130,Data Access and Management 
182,9495,Mathematical Analytics 
182,2823,Business Intelligence and Case Studies 
182,4934,Curriculum Overview
182,13779,TOTAL  
182,10628,NOTE: All plans of study must be approved by the student’s academic advisor.
182,8042,Integrative Data Science 
182,5684,Introduction to Data Science 
182,9498,Mathematical Analytics   
182,5685,Statistical Methods for Data Science 
182,8818,Regression Analysis 
182,8823,Applied Multivariate Analysis 
182,5133,Data Access and Management   
182,4092,Database Management Systems 
182,10141,Database Applications Development 
182,5686,Big Data Management 
182,4106,Advanced Topics in Database Systems 
182,5160,Data Analytics and Mining   
182,4097,Knowledge Discovery and Data Mining 
182,5688,Big Data Analytics 
182,4090,Machine Learning 
182,2826,Business Intelligence and Case Studies   
182,10074,Business Intelligence 
182,10179,Data Mining Business Applications
182,8814,Applied Statistics for Engineers and Scientists
183,4406,Intro to Programming
183,11856,Intro to Data Science
183,10544,Linear Algebra
183,10555,MTH/SDS  or SDS 201: Introductory Statistics
183,10557,MTH/SDS : Multiple Regression
183,4409,Data structures
183,4410,Advanced Programming Techniques
183,11858,Visual Analytics -- must take programming intensive track
183,11860,Machine Learning
183,4554,CSC/SDS : Parallel & Distributed Computing
183,10556,MTH/SDS : Research Design and Analysis
183,11860,Machine Learning
183,11861,Topics in SDS
183,2991,Categorical Data Analysis
183,12972,Structural Equation Modeling
183,12818,Statistical Analysis of Social Networks
183,11855,Communicating with Data 
183,11857,Visual Analytics
183,11859,Data Journalism
183,11437,Research Design and Analysis
183,11439,Research Seminar in Clinical Psychology
183,11451,PSY/SDS : Research Seminar on Intergroup Relationships
183,6125,Seminar: Topics in Economic Development
183,6126,Seminar: Economics of Migration
183,6127,Seminar: Inequality
183,6334,Data Mining
183,2281,Bioinformatics & Comparative Mol Bio
183,10649,Neurobiology
183,10558,MTH/SDS : Mathematical Statistics
183,11861,Topics in SDS
183,11116,Population Health: Data & Analysis
183,11862,Capstone
184,3624,Core Curriculum 
184,9778,MET CS  Computer Networks or MET CS 579 Database Management
184,9782,MET CS  Analysis of Algorithms
184,9783,MET CS  Operating Systems
184,9785,MET CS  Computer Language Theory
184,9787,MET CS  Software Engineering
185,3623,Core Curriculum
185,9784,MET CS  Business Data Communication and Networks
185,9786,MET CS  Database Design and Implementation for Business
185,9789,MET CS  Information Systems Analysis and Design
185,9794,MET CS  IT Strategy and Management
185,9776,MET CS  Information Structures with Java
185,9777,MET CS  Information Structures with Python
185,9779,MET CS  Foundations of Analytics with R
185,9780,MET CS  Quantitative Methods for Information Systems
185,9781,MET CS  Data Analysis and Visualization with R
185,9790,MET CS  Web Analytics and Mining
185,9792,MET CS  Data Mining
186,9779,MET CS  Foundations of Analytics with R
186,9781,MET CS  Data Analysis and Visualization with R
186,9790,MET CS  Web Analytics and Mining
186,9792,MET CS  Data Mining
187,9792,MET CS  Data Mining
187,9793,MET CS  Advanced Database Management
187,9788,MET CS  Database Security
187,9791,MET CS  Designing and Implementing A Data Warehouse
188,797,Molecular Biology
188,800,"Epigenetics, Gene Organization and Expression"
188,916,Foundations of Algorithms or .420 Algorithms for Bioinformatics
188,810,Bioinformatics: Tools for Genome Analysis
188,812,Protein Bioinformatics
188,813,Molecular Phylogenetic Techniques
188,817,Methods in Proteomics
188,818,Next Generation DNA Sequencing and Analysis
188,819,Gene Expression Data Analysis and Visualization
188,820,Bioperl
188,821,Advanced Practical Computer Concepts for Bioinformatics
188,822,Advanced Genomics and Genetic Analysis
188,823,Practical Introduction to Metagenomics
188,824,Genomic and Personalized Medicine
188,918,Linked Data and the Semantic Web
188,920,Principles of Bioinformatics
188,922,Computational Drug Discovery and Development
188,923,Statistics for Bioinformatics
188,939,Modeling and Simulation of Complex Systems
188,949,Computational Aspects of Molecular Structure
188,921,Computational Genomics
188,950,Analysis of Gene Expression and High-Content Biological Data
188,951,Systems Biology
188,915,Foundations of Software Engineering
188,919,XML Design Paradigms
188,924,Data Visualization
188,925,Principles of Enterprise Web Development
188,926,Agile Development with Ruby on Rails
188,927,Mobile Application Development for the Android Platform
188,938,Software Systems Engineering
188,944,Large Scale Database Systems
188,946,Machine Learning
188,947,Evolutionary Computation
188,953,Web Application Development with Java
188,954,Rich Internet Applications with Ajax
188,956,Big Data Processing Using Hadoop
188,952,Independent Research Project in Bioinformatics
188,2403,Biotechnology
188,798,Advanced Cell Biology I
188,799,Advanced Cell Biology II
188,801,Human Molecular Genetics
188,802,Principles of Immunology
188,803,Microbiology
188,804,Virology
188,805,Molecular Basis of Pharmacology
188,806,Genes and Disease
188,807,Gene Therapy
188,808,Emerging Infectious Diseases
188,811,Cancer Biology
188,814,Clinical and Molecular Diagnostics
188,815,Clinical Trial Design and Conduct
188,816,Recombinant DNA Laboratory
188,826,Independent Research Project in Biotechnology
188,13422,Thesis Option
194,3639,Corporate Finance  
194,5141,Data Analysis 
194,5514,Decision Modeling 
194,6528,Entrepreneurship 
194,8158,Introduction to Financial Accounting 
194,8679,Leadership and Teamwork 
194,8926,Managerial Accounting 
194,8932,Managerial Economics 
194,8992,Marketing Management 
194,12947,Strategic Information Systems 
194,13136,Supply Chain 
194,13327,The Global Economic Environment
194,1226,Action Learning Projects  
194,3640,Corporate Finance  
194,6589,Ethical Leadership 
194,6630,Executive Powers and Negotiation 
194,10789,Operations Management 
194,10895,Organizational Change 
194,12952,Strategic Management 
194,11742,Residencies 
194,10771,Opening Residency: Introduction to Fundamentals of Business 
194,2978,Capstone Residency: Integrative Business Simulation
194,6942,"Fraud Examination, Detection, and Deterrence in the Business Environment  "
194,13337,The Impact of Taxation on Business Entities  
194,6788,Financial Planning and Control Systems for Managers and Consultants  
194,2943,Capital Markets  
194,3331,Commercial Bank Management  
194,6791,Financial Restructuring  
194,5153,Data Analytics  
194,8942,Managing Digital Businesses and Platforms  
194,12028,Social Media and Web Analytics  
194,3287,Co-Creating Customer Experience  
194,3576,Consumer Behavior  
194,4967,Customer Equity Management  
194,7116,Global Trade Logistics  
194,7996,Innovative Solutions to Supply Chain Challenges  
194,13138,Supply Chain Risk Management  
194,8058,International Business 
194,7113,Global Study
195,8968,Market-Based Management
195,4963,Customer Analysis
195,1345,Advanced Marketing Analysis
195,12859,Statistical Programming
195,2782,Business Communications
195,2803,Business Ethics
195,5315,Data Science
195,8996,Marketing Research and Analysis
195,8965,Market Forecasting
195,11251,Pricing Analytics and Strategies
195,11747,Retail Analytics
195,13955,Web Analytics
195,4968,Customer Equity Management/CRM
195,1225,Action Learning Project 
197,8885,Major -  s
197,8914,Management Information Systems
197,2814,Business Intelligence
197,5467,Database Design and Management
197,5404,Data Warehousing
197,7567,Human Resource Management
197,7564,Human Behavior Management of Organizations
197,1152,Accounting for the Contemporary Manager
197,13309,The Financial Environment
197,13302,The Economic Environment
197,13341,The Marketing Environment
197,11725,Research and Statistics for Managers
197,12967,Strategy in a Global Environment
198,3816,Pattern Recognition and Data Mining 
198,7055,Advanced Geographic Information Systems 
198,12203,Data Mining Techniques I 
198,3814,Databases 
198,3815,Applied Data Engineering 
198,7056,Quantitative Methods for Spatial Analysis 
198,12197,Applied Statistical Methods I 
204,8663,Large Scale Data Learning Lab 
204,13116,SUMMER 
207,1431,All students must take:
207,2901,c. Biostatistics concentration 
210,11339,Program Core
210,6273,Discrete Mathematics. Acceptable alternative: Math .
210,6276,Programming and Elementary Data Structures.
210,6278,Data Structures and Algorithms.
210,12902,Introduction to Probability and Statistics.
210,12904,Applied Regression Analysis
216,10394,Analytics for Competitive Advantage 
216,10389,Introduction to Statistics for Data Scientists 
216,10396,Programming for Data Science 
216,9543,Financial Accounting 
216,9560,Marketing Management 
216,6694,FALL  FOCUS: TECHNICAL FUNDAMENTALS
216,10397,"Data Management, Databases, and Data Warehousing "
216,10398,Big Data Analytics 
216,10401,Building and Managing Teams 
216,10403,Exploratory Data Analytics and Visualization 
216,10404,Predictive Analytics 
216,10405,Advanced Issues in Business Analytics 
216,10406,Data-Driven Experimentation and Measurement 
216,10408,Modeling and Heuristics for Decision Making and Support 
216,10399,Project Management of Analytics Projects 
216,10410,Experiential Learning 
217,8977,Marketing Analytics Major or Minor:  
217,7170,Group A 
217,10229,Marketing Research
217,10241,Consumer Behavior
217,7171,Group B 
217,10230,"Marketing Analytics I, Marketing Analytics Fundamentals "
217,10242,"Marketing Analytics II, Advanced Analytic Techniques "
217,10243,Marketing Analytics Practicum 
217,10231,Marketing Analytics Internship 
217,7172,Group C 
217,6856,Database Management and Design
217,6164,Tools: Applications of Economic Analysis
219,1545,Analytical Knowledge 
219,3484,Computational Knowledge 
219,8051,Interdisciplinary Emphasis 
219,2959,Capstone Experience 
221,8503,Introduction to Big Data Analytics - taught spring 
221,8511,Information Visualization - taught fall 
221,6557,Use of Business Intelligence - taught fall 
221,12532,Applied Time Series Analysis - taught spring 
221,8502,Data Methodologies Using Python
221,3389,COMP SCI  Regression Analysis
221,8507,Information Retrieval and Analysis - taught fall 
221,8508,Essentials of Data Warehouses - taught spring 
221,8509,Database Marketing - taught spring 
221,8510,Building the Data Warehouse
221,2688,Supply Chain and Project Management - taught spring 
221,8516,Research Methods in Business and IS&T 
223,2842,"Business Intelligence, BIA  "
223,1679,"Applied Data Mining, BIA  "
223,5398,"Data Visualization, BIA  "
223,11182,"Predictive Models, BIA  "
223,13263,"Text Mining, BIA  "
223,2259,"Big Data and Prep, BIA  "
223,13963,"Web and Social Media Analytics, BIA  "
223,5013,"Dashboard Creation and Implementation, BIA  "
223,12964,"Strategy and Analytics, BIA  "
223,8928,"Managerial Communications, MG  "
223,6780,"Financial Decision Making for Managers, ACFN  "
223,11389,"Project Management, MG  "
223,2176,Business Intelligence 
223,2177,Applied Data Mining 
223,2178,Data Visualization 
223,2179,Predictive Models 
223,2180,Text Mining 
223,2181,Big Data and Prep 
223,2182,Web and Social Media Analytics 
223,2184,Strategy and Analytics 
223,2183,Dashboard Creation and Implementation 
223,9804,Managerial Communications 
223,1213,Financial Decision Making for Managers 
223,9805,Project Management 
223,10150,Marketing Strategy 
223,10151,Marketing Research & Analytics 
224,1554,Analytics Block:
224,1551,Analytics and Statistical Programming 
224,7743,Inferential Modeling of Health Outcomes 
224,11180,Predictive Modeling and Machine Learning 
224,3527,Computing Block
224,11360,Programming for Data Scientists 
224,7286,Health Data Management and Standards 
224,7380,High Performance Computing in the Healthcare Industry 
224,7306,Health Sciences Block
224,6922,Foundations of Outcomes Research I 
224,6920,Foundations of Medical Diagnosis and Treatment 
224,3338,Communication and Leadership in the Healthcare Industry 
224,2956,Capstone Experience 
226,7985,INFSYS : Decision Support Systems for Business Intelligence 
226,7990,INFSYS : Practicum in Business Intelligence 
226,8767,LOG OM : Business Analytics and Data Mining 
226,1762,Areas of Concentration:
226,2833,Business Intelligence Infrastructure
226,7983,INFSYS : Managerial Applications Of Object-Oriented Technologies 
226,7984,INFSYS : Internet Programming 
226,7986,INFSYS : Project Management 
226,7987,INFSYS : Security and Information Systems 
226,7989,INFSYS : Information Systems Design 
226,7991,INFSYS : Seminar in Information Systems 
226,5620,Digital Strategies
226,10257,Digital Strategies 
226,10258,Seminar in Marketing 
226,11120,Possible Topics: Text Mining and Analysis of Social Media
226,11164,Predictive Analytics
226,8763,LOG OM : Advanced Statistical Methods for Managerial Decisions 
226,6172,Topics In Applied Econometrics 
226,6173,Advanced Topics In Time Series Econometrics 
226,6174,Advanced Topics In Business And Economic Forecasting 
226,11228,Prescriptive Analytics
226,8764,LOG OM : Simulation for Managerial Decision Making 
226,8765,LOG OM : Business Logistics Systems 
226,8766,LOG OM : Supply Chain Operational Modeling 
226,8768,LOG OM : Management Science Methods 
226,8769,LOG OM : Seminar 
226,1303,Advanced Computation
226,3277,CMP SCI : Introduction to Artificial Intelligence 
226,3278,CMP SCI : Introduction to Machine Learning 
226,3279,CMP SCI : Introduction to Evolutionary Computation 
226,3280,CMP SCI : Genetic Programming 
228,1586,AND EITHER
230,1122,Analytics Tools and Techniques
230,10911,Orientation and Introduction
230,5311,Data Querying and Reporting
230,5129,Data Access and Management
230,5199,Data Cleaning
230,12860,Statistical Programming Tools
230,5286,Data Mining Overview
230,7083,Geospatial Data Analytics
230,11617,Relational Databases and Data Warehouses
230,12817,Statistical Analysis of Databases
230,5387,Data Visualization
230,11229,Presentation Skills
230,13217,Teamwork Skills
230,11306,Problem Solving Skills
230,1123,Analytics Foundations
230,8722,Linear Algebra Overview
230,6652,Exploratory Data Analysis
230,8727,Linear Regression
230,10564,Multiple Linear Regression
230,11610,Regression Diagnostics
230,8771,Logistic Regression
230,1537,Analysis of Tables
230,12872,Statistics Assessments
230,14012,Written and Computer Application
230,1124,Analytics Methods and Applications I
230,8719,Linear Algebra
230,5254,Data Mining
230,8859,Machine Learning
230,13261,Text Mining
230,8771,Logistic Regression
230,11987,Simulation and Finance
230,10807,Optimization
230,13711,Time Series and Forecasting
230,1360,Advanced Programming
230,4965,Customer Analytics
230,1126,Analytics Practicum I
230,5304,Data Privacy and Security
230,8703,Legal Issues
230,5387,Data Visualization
230,7082,Geospatial Data
230,11379,Project Management
230,13216,Teamwork and Conflict Resolution
230,8683,Leadership/Followership
230,3573,Consulting Skills
230,11311,Problem-Solving
230,3340,Communication Skills
230,13238,Technical Writing
230,1125,Analytics Methods and Applications II
230,1349,Advanced Modeling
230,13152,Survival Analysis
230,2242,Big Data
230,5580,Design of Experiments
230,11758,Risk Analytics
230,6775,Financial Analytics
230,13955,Web Analytics
230,1333,Advanced Exploratory and Outlier Analysis
230,1315,Advanced Data Mining
230,12074,Special Topics
230,1127,Analytics Practicum II
230,5304,Data Privacy and Security
230,5218,Data Ethics
230,11379,Project Management
230,5387,Data Visualization
230,13217,Teamwork Skills
230,13934,Visual Communication of Data
230,11229,Presentation Skills
230,13238,Technical Writing
235,12414,Applied Statistics I 
235,12415,Applied Statistics II 
235,12417,Theory of Statistics I 
235,12418,Theory of Statistics II 
235,12661,Topics in Statistics 
235,12670,Linear Statistical Models 
235,12672,Multivariate Analysis 
235,12661,Topics in Statistics 
235,9321,Applied Probability I 
235,9322,Applied Probability II 
235,9325,Analysis I 
235,9329,Numerical Linear Algebra 
235,9440,Probability Theory I 
235,9441,Probability Theory II 
235,9443,Real Analysis I 
235,9461,Research Seminar 
239,9526,Business Performance Management 
239,9529,Financial Reporting & Analysis 
239,9556,Human Capital & Organizational Performance 
239,9561,Business Analysis for Decision Making 
239,9574,Marketing & New Media Strategy 
239,3149,Survey of System Development 
239,3150,Business System Programming 
239,3147,IT Infrastructure 
239,3200,Information Security Management 
239,3201,Managing Emerging Technologies 
239,3202,Information Technology Project Management 
239,3148,IT Strategy and Policy 
239,1894,SAS Programming for Business Analytics 
239,1896,Enterprise Data and Information Management 
239,1906,Advanced Business Analytics 
239,1911,Advanced Data Mining Applications 
242,9514,Mathematics for Data Analytics
242,12883,Statistics for Data Analytics
242,11726,Research Design and Methodology
242,11164,Predictive Analytics
242,1659,Applications of Optimization Modeling
242,13148,Survey of Business Intelligence and Analytics*
242,5386,Data Visual Analysis Visualization
242,8882,Machine Learning*
242,5480,Database Management Systems
242,5405,Data Warehousing and Advanced Database Systems
242,2804,Business Ethics and Society*
243,7164,Business Analytics
243,6208,Introductory Econometrics
243,10331,Data Driven Marketing Strategy
243,10329,Advanced Marketing Analytics
243,11843,Risk and Simulation Modeling
243,11845,Predictive Analytics
243,11847,Data Management and Organization
243,11849,Business Data Mining and Descriptive Analytics
243,11851,Advanced Descriptive Analytics
243,12141,Principles of Survey Analysis
243,12142,Applied Sampling
243,12143,Survey Analysis and Design
246,3431,Complete:
246,100,Data and Information Management 
246,118,Foundations in Statistics 
246,3431,Complete:
246,119,Foundations of Data 
246,113,Enterprise Data Management 
246,108,Decision Methods and Modeling 
246,151,Presentation and Visualization of Data 
246,146,Optimization and Risk Assessment 
246,150,Predictive Analytics 
246,83,Advanced Data Analytics 
246,95,Capstone in Data Analytics 
246,154,Project Management 
246,124,Information Technology 
246,97,Core Technologies 
246,7155,Grand Total : 
247,1338,Advanced Information Technology 
247,143,Object Oriented Application Development 
247,126,Innovations in Information Technology 
247,169,Technical Communication 
247,145,Operating Systems 
247,125,Information Technology Project and Team Management 
247,170,Telecommunications and Networking 
247,152,Principles of Database Design 
247,96,Capstone in Information Technology 
247,100,Data and Information Management 
247,124,Information Technology 
247,97,Core Technologies 
247,7323,Healthcare Informatics 
247,162,Social & Organizational Issues in Healthcare 
247,139,Management of Information Technology 
249,131,Introduction to Quantitative Analysis 
249,149,Precalculus 
249,132,Introduction to Scripting 
249,93,Calculus I: Single-Variable Calculus 
249,88,Applied Statistics II: Regression Analysis 
249,133,Introduction to Statistical Analysis System 
249,134,Introduction to Structured Query Language 
249,147,Oracle SQL Fundamentals (
249,117,Foundation of Data Analytics 
249,121,Fundamentals of Data Mining 
249,98,Data Analytics I 
249,99,Data Analytics II 
249,109,Decision Support Presentation 
249,95,Capstone in Data Analytics 
249,128,Introduction to Data and Information Management 
249,105,Database Design 
249,156,Project Management in Information Technology 
249,140,Management Science through Spreadsheets 
249,2844,Business Law I 
249,157,Public Relations 
249,164,Social Media 
250,9412,Math  Math 664 Math 665 Math 699
250,10656,Numerical Methods
250,8720,Linear Algebra and its Application Applied Statistics
250,8123,Introduction to Biostatistics
250,5578,Design and Analysis of Experiments
253,10858,OR Database Design and Management 
253,1981,Basic Statistics 
254,2792,Business Data Management 
254,1330,Advanced Design and Development of Information Systems 
254,2771,Business Analytics Programming 
254,3522,Computers and Information Systems 
254,7911,Information Security 
254,7928,Information Technology in the Digital Era  -  
254,8863,Machine Learning 
254,10689,Object Oriented Programming I 
254,10690,Object Oriented Programming II 
254,13139,Supply Chain Solutions with ERP/SAP I 
254,13140,Supply Chain Solutions with ERP/SAP II 
254,1563,Analytics for Business Intelligence 
254,2807,Business Forecasting 
254,13858,Understand Data
254,1576,Analyze Data
254,5278,Data Mining for Finance 
254,6064,Dynamic Pricing and Revenue Management 
254,6797,Financial Time Series 
254,8075,Interpretation of Data 
254,13150,Survey Sampling 
254,11561,Quality Management 
257,6734,Financial Decision Making 
257,10086,Database Systems and Decision Support 
257,10098,Data Warehousing and Business Intelligence 
257,2191,Process Optimization and Analytics 
257,2207,Risk Management: Methods and Applications  *
257,2193,Multivariate Data Analytics 
257,2194,Experimental Design 
257,10100,Knowledge Discovery in Databases 
257,2195,Statistical Learning and Analytics *
257,2197,Social Network Analytics 
257,2199,Web Mining  *
257,2202,Cognitive Computing *
257,2204,Data and Information Quality *
257,2208,Risk Management: Methods and Applications *
257,2212,Marketing Analytics  *
257,2215,Supply Chain Analytics  *
257,2217,Data Streams Analytics: Internet of Things *
257,2219,Big Data Technologies 
257,2224,Applied Analytics in a World of Big Data 
258,10096,Data Warehousing & Business Intelligence
258,10099,Knowledge Discovery in Databases
258,2192,Multivariate Data Analytics
258,2196,Social Network Analytics
258,2211,Marketing Analytics
258,2214,Supply Chain Analytics
258,2218,Big Data Seminar
259,9938,Project Management Fundamentals
259,5665,DOWNLOAD SYLLABUS
259,6733,Financial Decision Making
259,5665,DOWNLOAD SYLLABUS
259,9941,Organizational Behavior and Design
259,5665,DOWNLOAD SYLLABUS
259,10079,Analysis and Development of Information Systems
259,5665,DOWNLOAD SYLLABUS
259,10085,Database Systems and Decision Support
259,5665,DOWNLOAD SYLLABUS
259,10117,Managing Emerging Information Technology
259,5665,DOWNLOAD SYLLABUS
259,10118,Process Innovation and Management
259,5665,DOWNLOAD SYLLABUS
259,10119,Integrating Information System Technologies
259,5665,DOWNLOAD SYLLABUS
259,10123,Information Technology Strategy
259,5665,DOWNLOAD SYLLABUS
259,12083,Specialization
259,2818,Business Intelligence & Analytics
259,10093,Designing the Knowledge Organization
259,10097,Data Warehousing and Business Intelligence
259,10099,Knowledge Discovery in Databases
262,12774,STAT  PROBABILITY THEORY
262,4895,CSOR  ALGORITHMS FOR DATA SCIENCE
262,12773,STAT  STATISTICAL INFERENCE AND MODELING
262,3532,COMS  COMPUTER SYSTEMS FOR DATA SCIENCE
262,3533,COMS  MACHINE LEARNING FOR DATA SCIENCE
262,12772,STAT  EXPLORATORY DATA ANALYSIS AND VISUALIZATION
262,6476,ENGI  DATA SCIENCE CAPSTONE AND ETHICS
262,3531,COMS  and y FIELDWORK
266,12990,Linear Models with Matrices 
266,12993,Probability Models and Inference 
266,12995,MPS Professional Development 
266,12996,Applied Statistics MPS Data Analysis Project 
266,12980,Python Programming and its Applications in Statistics 
266,12979,Statistical Sampling 
266,12985,Statistical Computing 
266,12980,Python Programming and its Applications in Statistics 
266,12981,Multivariate Analysis 
266,12982,Categorical Data 
