degree_id,course_id,course
107,1,
107,12732,STAT 8220 - Time Series Forecasting
107,1,
107,12733,STAT 8225 - Applied Longitudinal Data Analysis
107,1,
107,12735,STAT 8240 - Data Mining
107,1,
107,12740,STAT 8310 - Applied Categorical Data Analysis
107,1,
107,12741,STAT 8320 - Applied Multivariate Data Analysis
107,1,
107,12744,STAT 8330 - Applied Binary Classification
107,1,
107,11699,Required Project (6 to 9 Credit Hours)
107,1,
107,10038,"Minimum of 6 credit hours are required. Students can take any of the courses here multiple times for credits. But maximally 9 credit hours can be applied for the degree. A written report (a project proposal, a project status update, or a final project report) is required by the end of each semester when any amount of the credits are taken."
107,1,
107,12760,STAT 8916: Cooperative Education
107,1,
107,12761,STAT 8918: Internship
107,1,
107,12765,STAT 8940: Applied Analysis Project
107,1,
107,1635,Any other course with a STAT prefix (with the exception of STAT 9100 and STAT 9200) may be used to complete the degree requirements.
107,1,
107,12707,STAT 7900 - Special Topics
107,1,
107,12712,STAT 8020 - Advanced Programming in SAS
107,1,
107,12714,STAT 8030 - Programming in R
107,1,
107,12722,STAT 8110 - Quality Control and Process Improvement
107,1,
107,12727,STAT 8140 - Six Sigma Problem Solving
107,1,
107,12762,STAT 8940 - Applied Analysis Project
108,1892,BAM 530 Business Statistics*
108,1,
108,1859,BAA 505 Micro and Macro Economics*
108,1,
108,1860,BAA 510 Accounting and Finance*
108,1,
108,281,* May be waived with appropriate prior college course work.
108,1,
108,1,
108,1,
108,12123,Spring II (6 hours)
108,1,
108,1,
108,1,
108,1848,BA 624 Business Analytics and Database Management BA 629 Legal and Ethical Issues Affecting Big Data BAM 606 Applied Microeconomic Analysis
108,1,
108,1,
108,1,
108,13117,SUMMER SEMESTER (6 hours)
108,1,
108,1,
108,1,
108,1893,BAM 622 Applied Data Analysis and Simulations BA 631 Visual Reporting and Communication
108,1,
108,1,
108,1,
108,6691,FALL SEMESTER (12 hours)
108,1,
108,1,
108,1,
108,6687,Fall I (6 hours)
108,1,
108,1,
108,1,
108,1850,BA 633 Advanced Business Statistics
108,1,
108,1851,BA 634 Marketing and Social Media Analytics
108,1,
108,1,
108,1,
108,6688,Fall II (6 hours)
108,1,
108,1,
108,1,
108,1852,BA 636 Data Mining
108,1,
108,1855,BA 645 Financial Analytics
108,1,
108,1,
108,1,
108,12131,SPRING SEMESTER(6 hours)
108,1,
108,1,
108,1,
108,12120,Spring I (6 hours)
108,1,
108,1,
108,1,
108,1853,BA 638 Data Driven Decision Making and Optimization BA 639Fieldwork
108,1,
108,1,
108,1,
108,13799,Total Degree Requirements: 30-39 hours
110,10988,"Perhaps the most unique aspect of the program is our liberal arts focus. This focus infuses the ethical decision-making values taught through our College’s Catholic tradition, an area too easily overlooked by other programs, with the science of data analytics."
110,3780,"Courses are project-based with continuity mimicking the business analytics process: defining (and redefining) the business problem, acquiring and preparing data, visualizations for insights, conducting sophisticated data modeling, communicating results on the analyses, and implementing data analytics in organizational processes."
110,8638,L.MBA 515 Ethical & Social Responsibilities of Business*
110,8636,L.MBA 509 Big Data Ecosystem*
110,1,
110,8638,L.MBA 515 Ethical & Social Responsibilities of Business*
110,1,
110,8640,L.MBA 520 Data Science*
110,1,
110,8642,L.MBA 530 Analytics Methods*
110,1,
110,8644,L.MBA 550 Data Visualization*
110,1,
110,8646,L.MBA 560 Marketing Analytics
110,1,
110,8641,L.MBA 525 Managerial Economic Analysis
110,1,
110,8649,L.MBA-512 Business Strategy for Analytics
110,1,
110,8643,L.MBA 540 Machine Intelligence
110,1,
110,8645,L.MBA 555 Financial Management
110,1,
110,8647,L.MBA 571 Risk Analysis
110,1,
110,8648,L.MBA 581 Capstone Project
110,8639,L.MBA 515 Ethical and Social Responsibilities of Business*
110,1,
110,13457,"This course consists of two parts. In the first, relatively brief part, we examine the ethical principles and theories that are relevant to resolving any moral issue. In the second part, we apply these principles and theories to the key moral issues in business (with emphasis, where appropriate and relevant, on questions dealing with data/information acquisition, analysis, and application) by studying, discussing, and debating them, principally through a case-study approach. The focus of our attention is on the three basic kinds of moral relationships in business: a) between the firm and the employee; b) between the firm and other economic agents (i.e., customers, competitors); and c) between the firm and various non-business groups (i.e., the environment). 3 credits"
110,3725,COURSE DESCRIPTIONS
110,1,
110,8636,L.MBA 509 Big Data Ecosystem*
110,1,
110,13503,"This course examines the data management process from access to data sources through implementation of scalable processes. Big data requires understanding database design, and increasingly involves parallel processing and cloud-based data storage and analysis. Data formats and database architectures are examined. Tools for extracting data from relational, structured, and non-structured databases are explored. Included are issues related to data security and governance. Students will also learn how to evaluate technologies used to implement scalable decision analytic systems. 3 credits"
110,1,
110,8644,L.MBA 550 Data Visualization*
110,1,
110,5429,"Data/Information visualization is widely used in a number of industries, including business, engineering, and media disciplines to help people analyze and understand what the data is telling us. The industry has grown exponentially over the last few years, and as a result there are more tools available to help us quickly and efficiently create compelling visualizations. 3 credits"
110,1,
110,13624,"This course provides an overview of the data/information visualization discipline. Using a hands-on approach, readings and lectures will cover various visualization principles and tools. Our labs will focus on practical introductions to tools and frameworks, with plenty of time to explore & utilize additional applications. We will discuss existing visualizations (e.g. what we find in various publications and government data sources) and critique their effectiveness in conveying information. All students are expected to participate in class discussion, complete lab assignments, and create & critique many data visualization examples throughout the session. 3 credits"
110,1,
110,8640,L.MBA 520 Data Science*
110,1,
110,1570,"Analytics is the process of taking data and turning it into new forms of value. The beginning of this process is often referred to as Data Science and the second stage of the process encompasses algorithms and visualization. As an introduction to data science, we proceed to cover practical data analytic skills including accessing and transferring data (ETL – extract, transform, load), applying analytical frameworks or patterns, applying methods from data mining and machine learning, and learning analysis methods for processing text. The course will also provide students an opportunity to do hands-on exercises with Big Data. The emphasis will be on practical usefulness and analytics patterns. 3 credits"
110,1,
110,8642,L.MBA 530 Analytics Methods*
110,1,
110,2769,"Business Analytics is the process of transforming data into business value. This process is often broken into stages of Data Science and Analytics Methods. The purpose of Analytics Methods is to use the data and rules resulting from data science methods and develop, test, and innovate business intelligence models to help solve common business problems. These methods originate in the fields of operations research, simulation, statistics, and machine learning. In this course, we model common business problems from the business domains of logistics, finance, marketing, and operations management using spreadsheets. 3 credits"
110,1,
110,8639,L.MBA 515 Ethical and Social Responsibilities of Business*
110,1,
110,13457,"This course consists of two parts. In the first, relatively brief part, we examine the ethical principles and theories that are relevant to resolving any moral issue. In the second part, we apply these principles and theories to the key moral issues in business (with emphasis, where appropriate and relevant, on questions dealing with data/information acquisition, analysis, and application) by studying, discussing, and debating them, principally through a case-study approach. The focus of our attention is on the three basic kinds of moral relationships in business: a) between the firm and the employee; b) between the firm and other economic agents (i.e., customers, competitors); and c) between the firm and various non-business groups (i.e., the environment). 3 credits"
110,1,
110,8646,L.MBA 560 Marketing Analytics
110,1,
110,8994,"Marketing remains a branch of business as well as a social science, and is often characterized by product, place, promotion, and price, and has been extended in many contexts to include people, packaging, and positioning. Each of these is a candidate for improvement through the use of analytics. In Marketing Analytics, we consider the analytics of:"
110,1,
110,11254,"Pricing, Forecasting Sales"
110,1,
110,13861,Understanding Customer Demand
110,1,
110,4970,Customer Value
110,1,
110,8967,Market Segmentation
110,1,
110,11748,Retailing
110,1,
110,1389,Advertising
110,1,
110,8966,Market Research Tools
110,1,
110,8066,Internet and Social Marketing.
110,1,
110,13768,"Topics include but are not limited to Price Bundling, Willingness to Pay, Profile Conjoint Analysis, Discrete Choice Analysis, Value Templates, Clustering and Collaborative Filtering, Bass Diffusion Models, Market Basket Analysis, Pay-per-Click Advertising, Principal Components Analysis, Measuring Nodes and Links, Network Contagion, and Viral Marketing Models. 3 credits"
110,1,
110,8637,L.MBA 512 Business Strategy for Analytics
110,1,
110,13499,"This course examines how analytics can be applied in various parts of the value chain. Students, working in teams, select an industry or canonical company and identify how analytics can be applied in various parts of its value chain. From this, they map out drivers of analytics value in the industry, and identify examples of analytics across functional areas or – ideally – segments of the value chain, for different users and with different time frames, e.g. smaller-data, more synthetic, strategic decisions for executives, down to real-time predictive analytics embedded in operational systems. Students will also examine how different functional managers (e.g., CFO, CTO, etc.) would view analytics decisions. 3 credits"
110,1,
110,339,*The former Business Analytics Overview Online Certificate will count in place of the L.MBA 512 course.
110,1,
110,8641,L.MBA 525 Managerial Economic Analysis
110,1,
110,7713,"In this course, students will build on the basic undergraduate microeconomic framework by application and evaluation of theoretical models of decision making specifically related to business operations. Managerial economic analysis will proceed by covering practical microeconomic skills including supply and demand theory, consumer theory, cost analysis, market structures, regulation, and forecasting economic models. Exploration of these models will include derivation and application geared toward scenarios applicable from a managerial perspective. The course will also provide students an opportunity to do hands-on exercises with data to aid in application and interpretation of data in a microeconomic framework to comprehend and interpret consumer behavior and influence appropriate decision making within business settings. 3 credits"
110,1,
110,8643,L.MBA 540 Machine Intelligence
110,1,
110,8858,"Machine intelligence involves the set of technologies that permit computers to learn, including pattern recognition (text, image, and data), classification modeling, recommendation systems, natural language processing, and a variety of applications that increasingly are part of everyday life. Often referred to as “artificial intelligence,” this course goes further to explore techniques (such as recurrent neural networks and deep learning) which automate the ability of computers to recognize and identify patterns and learn from these. These techniques are scalable in ways that provide automatic implementation – ranging from web search algorithms to intelligent agents to self-driving cars. This course will provide hands-on experience building such systems, but with the focus on understanding the implications for business. Students will gain an appreciation for the scope of potential applications, the limits of machine intelligence, ethical aspects of their use, and disruptive tendencies of these technologies. 3 credits"
110,1,
110,8645,L.MBA 555 Financial Management
110,1,
110,13356,"The objective of this course is to help students understand financial decision making and modeling and how these are impacted by real world uncertainty. To achieve this, students will review basic financial concepts and then work on applying them through case studies and a course project. This is all done in the context of the need for socially responsible decisions to be made with all stakeholders in mind. Students will also learn about a variety of financial regulations and why they have been put in place."
110,1,
110,13685,"Through the use of case studies and using Microsoft Excel, students will apply financial concepts to evaluate and analyze decisions that businesses make. To understand how financial decisions are made, students will create their own financial projections for a company and experience how financial decision making is impacted by the assumptions that go into the financial model. Financial concepts will include: current financial statement analysis and how to forecast future financial statements; capital budgeting; the cost of capital; financing operations; and risk management. 3 credits"
110,1,
110,8647,L.MBA 571 Risk Analysis
110,1,
110,1495,"An important part of business planning is identification, analysis, and management of risk. This spreadsheet-based course examines a variety of models geared to addressing business and social needs. Uncertainty is explicitly analyzed through the use of scenarios, simulation, and other techniques. Emphasis is placed on understanding and communicating the important uncertainties associated with any plan, and developing ways to incorporate these into business plans. 3 credits"
110,1,
110,8648,L.MBA 581 Capstone Project
110,1,
110,13330,"The goal of this course is to have students complete a data project (generally in groups) of a complex nature. This includes obtaining and cleaning relevant data, conducting appropriate analysis and communications of findings, and planning implementation of organizational processes that utilize the results of the project. Projects may come from students’ work environment, Center for Business Analytics sponsored projects, or other timely data projects that may arise at appropriate times. 3 credits"
112,3886,CS 120: Introduction to Data Science
112,3888,CS 130: Fundamentals of Web Programming (7 weeks)
112,3891,CS 140: Database Design and Querying (7 weeks)
112,3895,CS 150: Introduction to Computer Science I
112,9128,Math 115: Statistics (or equivalent statistics course)
112,9217,Math 327: Applied Statistics
112,3938,CS 320: Data Analysis and Visualization
112,3979,CS 420: Applied Machine Learning
112,13080,Subject Matter Courses: 3 courses
112,2977,Capstone Research Project
114,5238,Data Management and Visual Analytics (MSCI:6050)
114,1,
114,13987,Which zip codes had the highest increase in sales within a product category? Convert data needs into SQL queries and integrate SQL in an interactive visualization.
114,7515,How can a nonprofit track donor engagement to provide more personalized and targeted promotional materials? Answer a business problem using data stored in a database management system.
114,2921,Can I create an online dashboard for team KPIs? Transform live data into metrics using SQL queries and choose appropriate visualizations for query outputs.
114,1,
114,1,
114,1286,Advanced Analytics (MSCI:9110)
114,11192,Prerequisite: Business Analytics (MSCI:9100 or MBA:8150)
114,1,
114,7521,How did the 2001 terrorist attacks impact travel patterns and behavior in the United States? Determine hypothetical trends if the attacks had not happened using time series analysis.
114,7518,How can I create an index fund to track a particular financial sector? Solve an optimization model to choose a representative sample of companies in which to invest.
114,7522,How do companies use analytics? Present a case study of a large company using analytics successfully.
114,1,
114,1,
114,5308,Data Programming in R (MSCI:6060)
114,1,
114,7523,How do I automatically integrate sales data from separate data sources? Design a step-by-step procedure for solving a problem and then code it using the open-source R environment.
114,7519,How can I download quarterly financials for multiple companies? Use advanced R features that extract data from websites.
114,5656,Do customers who buy Product X also tend to buy Product Y? Write simple data-mining procedures that find associations and execute them repeatedly.
114,1,
114,1,
114,5319,Data Science (MSCI:6070)
114,11192,Prerequisite: Business Analytics (MSCI:9100 or MBA:8150)
114,1,
114,13990,Will this stock price go up or down tomorrow? What about in the next 5 seconds? Identify opportunities for profitable trades.
114,13984,"Which of these people is most likely to respond to a direct marketing contact? Segment your customers for better targeting, and identify the most promising new leads."
114,13981,What kind of approach might move a donor to a higher giving level? Conduct a design of experiments to gather the most information from your trial marketing campaign.
114,2746,Business Analytics (MSCI:9100 or MBA:8150)
114,1,
114,13983,What's the sales value of a home in Des Moines? Create a price prediction model using market data.
114,13978,What are the costs and benefits of bringing a pharmaceutical drug to market? Analyze the situation using structured decision analysis.
114,7529,How many flu shots should be ordered for a clinic during an epidemic? Maintain high-quality service even in the face of substantial uncertainty.
116,11633,Required Content Courses
116,10199,MKT6110 Customer Experience Marketing
116,10200,"MKT6120 Marketing Analytics, Management and Metrics "
116,10202,MKT6310 Database Marketing
116,10203,MKT6320 Data Mining and Visualization
116,10205,MKT6510 Advanced Internet Marketing
116,10206,MKT6520 Advanced Marketing Analytics
116,1,
116,11928,Selected Foundation Courses 
116,257,(Select two or three depending on prior preparation)
116,1,
116,9658,MBA6020 Marketing Management
116,9659,MBA6070 Operations Management
116,9660,MBA6090 Applied Business Research
116,10201,MKT6300 Quantitative Research & Analytics
116,10204,MKT6500 Digital Marketing
116,10207,MKT6810 Social Media and Analytics (3)
117,9537,MBA 541 Analytical Tools for Management Decisions (4)
117,1,
117,10137,MIS/MSBA 659 Business Analytics (4)
117,1,
117,10111,MIS 674 Database Management Systems (4)
117,1,
117,10138,"MIS/MSBA 663 Data Mining, Text Mining and Business Intelligence (4)"
117,1,
117,10414,MSBA 685 Data Visualization (4)
117,1,
117,10415,MSBA 686 Analytics for Big Data (4)
117,1,
117,10416,MSBA 687 Data Warehousing (4)
117,1,
117,10136,MIS/MBA 683 Project Management (4)
117,1,
117,10417,MSBA 689 Business Analytics Capstone (4)
117,1,
117,2761,Business Analytics Elective Courses (12 quarter credit hours)
117,1,
117,10386,MSBA 600 Independent Study (1-4)
117,1,
117,10392,MSBA 623 Web Analytics (4)
117,1,
117,10402,MSBA 641 Optimization Techniques for Management Decisions (4)
117,1,
117,10349,MSA 606 Forensic Accounting (4)
117,1,
117,10350,MSA 607 Fraud Examination (4)
117,1,
117,9650,MBA/MSA 608 Fraud and the Legal Environment (4)
117,1,
117,10076,MIS 609 Computer Fraud (4)
117,1,
117,10078,MIS 616 Information System Auditing (4)
117,1,
117,10112,MIS 677 Decision Support and Knowledge-based Systems (4)
117,1,
117,9555,MBA 613 Business and Economic Forecasting (4)
117,1,
117,9563,MBA 630 Operations Management (4)
117,1,
117,9566,MBA 632 Supply Chain Management (4)
117,1,
117,9562,MBA 626 Strategic Managerial Communications (4)
117,1,
117,9594,MBA 662 Brand Management (4)
117,1,
117,9596,MBA 665 Marketing Research (4)
117,1,
117,9820,MGMT 530 Organizational Behavior (4)
117,1,
117,9826,MGMT 581 Team Building (2)
117,1,
117,10419,MSBA 690 Business Analytics Internship (1-4)
118,13191,T 403 Statistics and Data Analysis
118,8, CSC 412 Tools and Techniques for Computational Analysis
118,7, CSC 401 Introduction to Programming
118,1,
118,1,
118,6877,Foundation Courses
118,34, DSC 450 Database Processing for Large-Scale Analytics (Formerly CSC 455)
118,28, DSC 423 Data Analysis and Regression (Formerly CSC 423)
118,29, DSC 424 Advanced Data Analysis (Formerly CSC 424)
118,31, DSC 430 Python Programming
118,33, DSC 441 Fundamentals of Data Science (Formerly IS 467)
118,1,
118,13053,Students must take 1 course in applied analytics chosen among:
118,35, DSC 465 Data Visualization (Formerly CSC 465)
118,37, DSC 480 Social Network Analysis (Formerly CSC 495)
118,38, DSC 484 Web Data Mining (Formerly ECT 584)
118,1,
118,1,
118,1308,Advanced Courses
118,36, DSC 478 Programming Machine Learning Applications (Formerly CSC 478)
118,15, CSC 555 Mining Big Data
118,39, DSC 540 Advanced Machine Learning (Formerly CSC 529)
118,1,
118,1,
118,13052,Students must take 1 course among the following:
118,12, CSC 521 Monte Carlo Algorithms
118,16, CSC 575 Intelligent Information Retrieval
118,19, CSC 578 Neural Networks and Deep Learning
118,1,
118,1,
118,6360,Elective Courses
118,13054,"Students must take 2 graduate level elective courses in the areas of statistical modeling, data mining or database technologies. Students must choose electives from the following list of courses:"
118,30, DSC 425 Time Series Analysis and Forecasting (Formerly CSC 425)
118,32, DSC 433 Scripting for Data Analysis (Formerly CSC 433)
118,9, CSC 452 Database Programming
118,35, DSC 465 Data Visualization (Formerly CSC 465)
118,36, DSC 478 Programming Machine Learning Applications (Formerly CSC 478)
118,10, CSC 481 Introduction to Image Processing
118,11, CSC 482 Applied Image Analysis
118,37, DSC 480 Social Network Analysis (Formerly CSC 495)
118,12, CSC 521 Monte Carlo Algorithms
118,13, CSC 528 Computer Vision
118,39, DSC 540 Advanced Machine Learning (Formerly CSC 529)
118,14, CSC 543 Spatial Databases and Geographic Information Systems
118,15, CSC 555 Mining Big Data
118,16, CSC 575 Intelligent Information Retrieval
118,17, CSC 576 Computational Advertising
118,18, CSC 577 Recommender Systems
118,19, CSC 578 Neural Networks and Deep Learning
118,20, CSC 594 Topics in Artificial Intelligence
118,21, CSC 598 Topics in Data Analysis
118,38, DSC 484 Web Data Mining (Formerly ECT 584)
118,42, GEO 441 Geographic Information Systems (Gis) for Community Development
118,43, GEO 442 Geographical Information Systems (Gis) for Sustainable Urban Development
118,44, GPH 565 Designing for Visualization
118,45, HCI 512 Information Visualization and Infographics
118,48, IPD 451 Big Data and NoSQL Program
118,49, IS 549 Data Warehousing
118,50, IS 574 Business Intelligence
118,51, IS 578 Information Technology Consulting
118,70, MGT 559 Health Sector Management
118,9942,MGT 798 Topic: Managerial & Marketing Epidemiology*
118,73, MKT 555 Decisions in Marketing Management
118,71, MKT 530 Customer Relationship Management
118,72, MKT 534 Analytical Tools for Marketers
118,74, MKT 595 Internet and Interactive Marketing
118,10180,MKT 570 Topic: Service Design & Patient Experience*
118,10188,MKT 798 Topic: Health Care Data Analysis
119,10651,ntroductory Courses
119,1,
119,8221,Introductory course requirements for this concentration should be completed before pursuing advanced courses.
119,1,
119,8546,IT 411 SCRIPTING FOR INTERACTIVE SYSTEMS
119,1,
119,10856,or CSC 401 INTRODUCTION TO PROGRAMMING
119,1,
119,8545,IT 403 STATISTICS AND DATA ANALYSIS
119,6877,Foundation Courses
119,1,
119,8245,IS 421 SYSTEMS ANALYSIS
119,1,
119,4449,CSC 451 DATABASE DESIGN FOR INFORMATION SYSTEMS
119,1,
119,8247,"IS 422 SYSTEM DESIGN, IMPLEMENTATION, AND MAINTENANCE"
119,1,
119,8248,IS 430 FUNDAMENTALS OF IT PROJECT MANAGEMENT
119,1308,Advanced Courses
119,1,
119,8256,IS 574 BUSINESS INTELLIGENCE
119,1,
119,5821,DSC 423 DATA ANALYSIS AND REGRESSION (FORMERLY CSC 423)
119,1,
119,5824,DSC 441 FUNDAMENTALS OF DATA SCIENCE (FORMERLY IS 467)
119,1,
119,8253,IS 549 DATA WAREHOUSING
119,8887,Major Elective Courses
119,1,
119,3108,Choose three (3) courses from the list below.
119,1,
119,5822,DSC 424 ADVANCED DATA ANALYSIS (FORMERLY CSC 424)
119,1,
119,5826,DSC 465 DATA VISUALIZATION (FORMERLY CSC 465)
119,1,
119,5828,DSC 480 SOCIAL NETWORK ANALYSIS (FORMERLY CSC 495)
119,1,
119,4459,CSC 575 INTELLIGENT INFORMATION RETRIEVAL
119,1,
119,5829,DSC 484 WEB DATA MINING (FORMERLY ECT 584)
119,1,
119,7054,GEO 441 GEOGRAPHIC INFORMATION SYSTEMS (GIS) FOR COMMUNITY DEVELOPMENT
119,1,
119,7257,HCI 512 INFORMATION VISUALIZATION AND INFOGRAPHICS
119,1,
119,8233,IPD 447 BIG DATA USING HADOOP PROGRAM
119,1,
119,8234,IPD 451 BIG DATA AND NOSQL PROGRAM
119,1,
119,8235,IPD 460 SQL SERVER BUSINESS INTELLIGENCE PROGRAM
119,1,
119,8249,IS 452 BIG DATA & THE INTERNET OF THINGS (IoT)
119,1,
119,8250,IS 456 SYSTEMS THINKING PERSPECTIVE FOR UNDERSTANDING BUSINESS DYNAMICS
119,1,
119,8252,IS 536 ENTERPRISE CLOUD COMPUTING
119,1,
119,8254,IS 550 ENTERPRISE DATA MANAGEMENT
119,2998,CDM Open Elective Courses
119,1,
119,13044,Students must complete one (1) CDM Open Elective Course chosen from either IS concentration courses from any IS concentration or other courses meeting the following rules:
119,1,
119,1631,"Any CNS, CSC, ECT, GAM, GPH, HCI, HIT, IS, IT, PM, SE, or TDC course in the 421-699 range qualifies."
119,1,
119,3854,Credit for courses taken outside of CDM will only be given if approved by a faculty advisor.
119,2944,Capstone
119,1,
119,8257,IS 577 INFORMATION SYSTEMS POLICIES AND STRATEGIES
120,9727,MDS 523 / Data Warehousing
120,9728,MDS 534 / Data Mining and Business Intelligence
120,9730,MDS 535 / Programming Languages and Environments
120,9731,MDS 546 / Quantitative Methods
120,9733,MDS 549 / Data Mining Project
120,9735,MDS 556 / Analytical Methods
120,9736,MDS 560 / Business Intelligence for Enterprise Value
120,9738,MDS 561 / Data Analysis for Project Management Maturity
120,9740,MDS 562 / Data Analysis for Business Transformation Projects
120,9742,MDS 564 / Advanced Data Mining and Analytics
120,9743,MDS 570 / Special Topics in Data Science
120,9744,MDS 576 / Research Methods in Data Science
120,9745,MDS 581 / Thesis I
120,9746,MDS 582 / Thesis II
122,186,» CS 422 Data Mining
122,187,"» CS 520 Data Integration, Warehousing, and Provenance"
122,188,» CS 522 Advanced Data Mining
122,189,» CS 554 Data-Intensive Computing
122,190,» CS 579 Online Social Network Analysis
122,191,» CS 583 Probabilistic Graphical Models
122,192,» CS 584 Machine Learning
122,193,» CS 585 Natural Language Processing
122,194,» CSP 571 Data Preparation and Analysis
124,3982,CS 422 Data Mining
124,1,
124,187,"» CS 520 Data Integration, Warehousing, and Provenance"
124,1,
124,188,» CS 522 Advanced Data Mining
124,1,
124,189,» CS 554 Data-Intensive Computing
124,1,
124,190,» CS 579 Online Social Network Analysis
124,1,
124,191,» CS 583 Probabilistic Graphical Models
124,1,
124,192,» CS 584 Machine Learning
124,1,
124,193,» CS 585 Natural Language Processing
124,1,
124,194,» CSP 571 Data Preparation and Analysis
125,6884,Foundation Coursework (6)
125,1,
125,5334,Data Science Core (21)
125,1,
125,3508,Computer Science Concentration (12)
125,1,
125,3550,Concentration: CPSC
125,1,
125,6419,Electives (9)
125,1,
125,13196,Take three of the following courses:
125,1,
125,9021,Master's Project (3)
125,1,
125,3480,Computational Biology and Bioinformatics Concentration (12)
125,1,
125,3549,Concentration: CBAB
126,11346,Program: MS-BSAN-B
126,1,
126,7583,I. Foundation (3)
126,1,
126,13066,Students who have not completed a business undergraduate degree will be required:
126,1,
126,7670,II. Core Courses (21)
126,1,
126,8592,IV. Capstone (3)
126,1,
126,7674,III. Concentration Courses (9)
126,1,
126,8971,Marketing Analytics
126,1,
126,3553,Concentration: MKAN
126,1,
126,6775,Financial Analytics
126,1,
126,3551,Concentration: FNAN
126,1,
126,11689,Required for concentration (6)
126,1,
126,3105,Choose one of the following elective courses (3)
126,1,
126,7312,Healthcare Analytics
126,1,
126,3552,Concentration: HCAN
126,1,
126,10777,Operations Analytics
126,1,
126,3554,Concentration: OPAN
127,6455,Elements of Statistical Consulting—STAT 401 (2 credits)
127,1,
127,11788,SAS Programming and Applied Statistics—STAT 403
127,1,
127,11295,Probability and Statistical Theory I—STAT 404
127,1,
127,11296,Probability and Statistical Theory II—STAT 405
127,1,
127,12831,Statistical Design of Analysis of Experiments—STAT 407
127,1,
127,1716,Applied Regression Analysis—STAT 408
127,1,
127,13325,The four (12 credits) additional elective courses may be chosen from the following:
127,1,
127,12940,Stochastic Processes—STAT 406
127,1,
127,2993,Categorical Data Analysis—STAT 410
127,1,
127,1739,Applied Survival Analysis—STAT 411
127,1,
127,1703,Applied Multivariate Statistical Analysis—STAT 412
127,1,
127,1374,Advanced Statistical Theory—STAT 426
127,1,
127,1296,Advanced Biostatistics—STAT 436
127,1,
127,11575,Quantitative Methods in Bioinformatics—STAT 437
127,1,
127,13767,Topics in Statistics and Biostatistics—STAT 488
128,7940,INFS 492: Database Systems (must be taken before 494 and 796)
128,1,
128,7941,INFS 494: Data Mining
128,1,
128,7957,INFS 796: Data Warehousing
128,1,
128,6355,Elective Application Courses (select 2)
128,1,
128,2520,BSAD 443: Business Analytics
128,1,
128,6192,ECON 625/FINC: Applied Econometrics
128,1,
128,7533,HRER 490: Data-Driven Decision Making
128,1,
128,7945,INFS 592: Data Visualization
128,1,
128,8489,ISSCM 495: Forecasting Methods
128,1,
128,8960,MARK 461: Research Methods in Marketing
129,3133,CIS 435-0Data Science/Machine Learning
129,3135,CIS 436-DLBig Data Management/Analytics
130,3129,CIS 413-0 Telecommunication Networks 
130,10766,Online
130,10828,Optional Sync Tu
130,1401,"Akkawi, Faisal"
130,1,
130,10766,Online
130,10828,Optional Sync Tu
130,1401,"Akkawi, Faisal"
130,1,
130,3130,CIS 414-0 Object-Oriented Programming 
130,10766,Online
130,10826,Optional Sync M
130,1402,"Akkawi, Kayed"
130,1,
130,3131,CIS 417-0 Database Systems Design & Impl 
130,10766,Online
130,10829,Optional Sync W
130,1401,"Akkawi, Faisal"
130,1,
130,10766,Online
130,10829,Optional Sync W
130,1401,"Akkawi, Faisal"
130,1,
130,3132,CIS 435-0 Data Science/Machine Learning 
130,10766,Online
130,10827,Optional Sync Th
130,11802,"Schofield, Gabriel"
130,1,
130,10766,Online
130,10828,Optional Sync Tu
130,11802,"Schofield, Gabriel"
130,1,
130,3134,CIS 436-DL Big Data Management/Analytics 
130,10766,Online
130,10826,Optional Sync M
130,8601,"Kakade, Sunil"
130,1,
130,3136,CIS 452-0 Network Security Fundamentals 
130,10766,Online
130,10829,Optional Sync W
130,13913,"Vaccaro, Kevin"
130,1,
130,3137,CIS 459-DL Innovation with Blockchain Technology 
130,10766,Online
130,10825,Optional Sync Asynch
130,8602,"Kedir, Nebiyou"
130,1,
130,3138,CIS 460-0 IT Management 
130,10766,Online
130,10827,Optional Sync Th
130,7124,"Gott, Jeffrey"
130,1,
130,3139,CIS 494-0 Project Management Concepts 
130,10766,Online
130,10829,Optional Sync W
130,1861,"Bader, Atef"
130,1,
130,10766,Online
130,10826,Optional Sync M
130,1861,"Bader, Atef"
130,1,
130,3140,CIS 497-DL Information Technology Finance 
130,10766,Online
130,10828,Optional Sync Tu
130,13949,"Waas, William"
130,1,
130,3141,CIS 498-0 CIS Capstone Project 
130,10766,Online
130,10828,Optional Sync Tu
130,13125,"Sunna, William"
130,1,
130,8669,LEADERS 481-0 Leadership 
130,3063,Chicago Campus
130,13946,W
130,1012,7 – 9:30 p.m.
130,9724,"McNally, Patricia"
130,1,
130,6598,Evanston Campus
130,8786,M
130,1012,7 – 9:30 p.m.
130,3585,"Cooper, John"
130,1,
130,8670,LEADERS 481-DL Leadership 
130,10766,Online
130,10828,Optional Sync Tu
130,3242,"Clare, Mark"
130,1,
130,10766,Online
130,10826,Optional Sync M
130,11761,"Roberson, Russell"
130,1,
130,10766,Online
130,10827,Optional Sync Th
130,8707,"Lester, William"
130,1,
130,10766,Online
130,10826,Optional Sync M
130,11761,"Roberson, Russell"
130,1,
130,10766,Online
130,10827,Optional Sync Th
130,11761,"Roberson, Russell"
130,1,
130,10766,Online
130,10828,Optional Sync Tu
